F1-known,F1-open,F1,Acc,dataset,method,known_cls_ratio,labeled_ratio,seed
83.3328,82.3129,83.3238,82.84,oos,ADB,0.75,0.2,6
75.1455,65.0376,74.2266,69.85,stackoverflow,OpenMax,0.5,0.8,5
78.1953,31.6052,75.2834,69.45,stackoverflow,DeepUnk,0.75,1.0,6
66.3654,51.3475,61.3594,51.0,snips,DeepUnk,0.25,0.2,6
84.6024,77.9693,84.5437,81.47,oos,DOC,0.75,1.0,6
73.199,58.3611,71.8501,66.17,stackoverflow,OpenMax,0.5,1.0,5
65.233,36.875,55.7803,42.29,snips,DeepUnk,0.25,0.4,6
65.1388,51.9663,60.74800000000001,51.14,snips,DeepUnk,0.25,0.6,6
45.5635,44.6102,45.4046,43.93,stackoverflow,DOC,0.25,0.2,6
86.4453,72.737,85.5886,82.2,stackoverflow,OpenMax,0.75,0.2,5
66.2739,42.5339,58.3606,45.57,snips,DeepUnk,0.25,0.8,6
46.4579,46.7707,46.51,45.63,stackoverflow,DOC,0.25,0.4,6
67.0218,50.9246,61.6561,50.71,snips,DeepUnk,0.25,1.0,6
75.9026,18.0723,64.3365,58.86,snips,DeepUnk,0.5,0.2,6
87.3288,84.8201,87.3066,86.16,oos,ADB,0.75,0.4,6
87.0075,70.3349,85.9655,82.08,stackoverflow,OpenMax,0.75,0.4,5
49.0837,54.3399,49.9598,51.05,stackoverflow,DOC,0.25,0.6,6
76.0077,21.5743,65.12100000000001,59.71,snips,DeepUnk,0.5,0.4,6
45.6771,41.1293,44.9191,42.25,stackoverflow,DOC,0.25,0.8,6
76.0244,21.5116,65.1219,59.57,snips,DeepUnk,0.5,0.6,6
86.2643,65.21,84.9484,80.65,stackoverflow,OpenMax,0.75,0.6,5
76.4548,23.4957,65.863,60.43,snips,DeepUnk,0.5,0.8,6
53.8646,61.9931,55.2193,57.15,stackoverflow,DOC,0.25,1.0,6
88.0239,85.0162,87.9973,86.61,oos,ADB,0.75,0.6,6
64.0013,20.1464,60.0145,48.95,stackoverflow,DOC,0.5,0.2,6
86.1577,64.4366,84.8001,80.55,stackoverflow,OpenMax,0.75,0.8,5
77.1545,22.8739,66.2984,60.86,snips,DeepUnk,0.5,1.0,6
82.8293,12.0172,71.0273,67.0,snips,DeepUnk,0.75,0.2,6
66.5915,30.7232,63.3307,53.35,stackoverflow,DOC,0.5,0.4,6
82.3262,17.3554,71.4977,67.57,snips,DeepUnk,0.75,0.4,6
82.0655,25.498,72.6375,69.0,snips,DeepUnk,0.75,0.6,6
66.8781,30.726999999999997,63.5916,54.12,stackoverflow,DOC,0.5,0.6,6
82.8872,20.8835,72.5532,68.29,snips,DeepUnk,0.75,0.8,6
86.3632,63.2485,84.9185,80.25,stackoverflow,OpenMax,0.75,1.0,5
88.4007,84.8749,88.3695,86.74,oos,ADB,0.75,0.8,6
67.2017,47.8659,60.7564,51.14,snips,OpenMax,0.25,0.2,5
65.1464,43.8486,58.0471,49.14,snips,OpenMax,0.25,0.4,5
67.2563,33.5045,64.1879,55.4,stackoverflow,DOC,0.5,0.8,6
83.5171,18.4739,72.6765,68.86,snips,DeepUnk,0.75,1.0,6
44.5846,34.7154,44.0911,38.02,banking,DeepUnk,0.25,0.2,7
63.4348,31.7406,52.8701,42.86,snips,OpenMax,0.25,0.6,5
54.2064,60.1999,54.5061,55.19,banking,DeepUnk,0.25,0.4,7
63.9065,27.4165,51.7432,41.0,snips,OpenMax,0.25,0.8,5
56.1818,64.2694,56.5862,58.54,banking,DeepUnk,0.25,0.6,7
61.8486,20.1835,47.9602,37.71,snips,OpenMax,0.25,1.0,5
68.6415,38.8106,65.9296,57.7,stackoverflow,DOC,0.5,1.0,6
54.0127,58.2263,54.2234,53.73,banking,DeepUnk,0.25,0.8,7
86.2233,44.4444,77.8675,67.14,snips,OpenMax,0.5,0.2,5
86.5235,50.3497,79.2887,69.43,snips,OpenMax,0.5,0.4,5
54.8899,59.9823,55.1445,55.19,banking,DeepUnk,0.25,1.0,7
88.8422,85.447,88.8122,87.23,oos,ADB,0.75,1.0,6
77.9434,92.1216,80.3065,88.32,stackoverflow,ADB,0.25,0.2,6
77.17,32.2518,74.3626,68.55,stackoverflow,DOC,0.75,0.2,6
64.2582,27.7228,63.3214,50.23,banking,DeepUnk,0.5,0.2,7
81.4157,93.5874,83.4443,90.42,stackoverflow,ADB,0.25,0.4,6
68.1754,41.1224,67.4818,57.31,banking,DeepUnk,0.5,0.4,7
89.8158,74.2188,86.6964,81.0,snips,OpenMax,0.5,0.6,5
73.1117,57.2536,72.7051,65.1,banking,DeepUnk,0.5,0.6,7
82.0532,93.7563,84.0037,90.7,stackoverflow,ADB,0.25,0.6,6
78.0846,24.2865,74.7222,68.42,stackoverflow,DOC,0.75,0.4,6
87.805,58.2222,81.8885,73.0,snips,OpenMax,0.5,0.8,5
86.6667,48.0952,78.9524,68.71,snips,OpenMax,0.5,1.0,5
83.8176,94.528,85.6026,91.78,stackoverflow,ADB,0.25,0.8,6
74.9383,59.7281,74.5483,67.18,banking,DeepUnk,0.5,0.8,7
93.3477,75.2239,90.327,88.14,snips,OpenMax,0.75,0.2,5
77.9551,20.9767,74.39399999999998,68.23,stackoverflow,DOC,0.75,0.6,6
83.8228,94.4878,85.6003,91.73,stackoverflow,ADB,0.25,1.0,6
84.1882,86.5079,84.3991,85.27,stackoverflow,ADB,0.5,0.2,6
74.0323,58.8637,73.6433,66.59,banking,DeepUnk,0.5,1.0,7
92.9909,71.6511,89.4343,87.0,snips,OpenMax,0.75,0.4,5
75.6134,30.1239,74.8424,67.24,banking,DeepUnk,0.75,0.2,7
77.4753,11.8572,73.3742,67.12,stackoverflow,DOC,0.75,0.8,6
87.0259,89.0069,87.206,88.07,stackoverflow,ADB,0.5,0.4,6
91.1812,55.3957,85.21700000000001,82.29,snips,OpenMax,0.75,0.6,5
81.8073,45.2632,81.1879,74.38,banking,DeepUnk,0.75,0.4,7
83.6753,53.0579,83.1564,76.95,banking,DeepUnk,0.75,0.6,7
87.2711,89.0701,87.4346,88.22,stackoverflow,ADB,0.5,0.6,6
78.6041,18.0887,74.8219,68.82,stackoverflow,DOC,0.75,1.0,6
63.8204,5.6604,44.4337,28.57,snips,DOC,0.25,0.2,6
92.4084,67.3333,88.2292,85.71,snips,OpenMax,0.75,0.8,5
67.1799,34.992,56.4506,42.14,snips,DOC,0.25,0.4,6
67.2131,36.5079,56.9781,42.86,snips,DOC,0.25,0.6,6
83.5014,49.9581,82.9329,76.27,banking,DeepUnk,0.75,0.8,7
87.2474,89.1718,87.4223,88.25,stackoverflow,ADB,0.5,0.8,6
66.042,20.9424,51.0088,35.29,snips,DOC,0.25,0.8,6
90.4983,47.0588,83.2584,80.43,snips,OpenMax,0.75,1.0,5
66.87899999999999,32.0261,55.2614,40.57,snips,DOC,0.25,1.0,6
31.8409,87.6643,34.6321,79.29,banking,OpenMax,0.25,0.2,6
81.6299,50.8642,75.4767,70.0,snips,DOC,0.5,0.2,6
54.2064,88.6294,55.9275,81.85,banking,OpenMax,0.25,0.4,6
81.8774,50.3778,75.5775,70.57,snips,DOC,0.5,0.4,6
87.7703,89.6325,87.9396,88.77,stackoverflow,ADB,0.5,1.0,6
67.6395,89.2979,68.7225,83.7,banking,OpenMax,0.25,0.6,6
80.5275,40.6593,72.5539,67.14,snips,DOC,0.5,0.6,6
70.2245,89.3208,71.1793,83.86,banking,OpenMax,0.25,0.8,6
83.9979,50.9544,83.4378,76.75,banking,DeepUnk,0.75,1.0,7
44.5433,54.4545,44.7974,47.82,oos,DeepUnk,0.25,0.2,7
84.0258,69.5762,83.1227,79.3,stackoverflow,ADB,0.75,0.2,6
79.8,35.8543,71.0109,65.29,snips,DOC,0.5,0.8,6
55.6922,73.1607,56.1402,64.91,oos,DeepUnk,0.25,0.4,7
71.8349,88.6115,72.6737,83.25,banking,OpenMax,0.25,1.0,6
60.7925,79.6215,61.2753,71.82,oos,DeepUnk,0.25,0.6,7
60.4473,77.9269,60.8955,70.04,oos,DeepUnk,0.25,0.8,7
3.6479,67.6803,5.2897,51.69,banking,OpenMax,0.5,0.2,6
66.0921,83.8388,66.5471,77.0,oos,DeepUnk,0.25,1.0,7
85.2129,71.0261,84.3262,80.63,stackoverflow,ADB,0.75,0.4,6
14.2806,69.0285,15.6844,54.84,banking,OpenMax,0.5,0.4,6
83.0661,55.2885,77.5106,72.71,snips,DOC,0.5,1.0,6
64.3921,52.8875,64.2408,56.88,oos,DeepUnk,0.5,0.2,7
85.2327,37.9447,77.3514,73.43,snips,DOC,0.75,0.2,6
72.4781,71.3108,72.4628,70.26,oos,DeepUnk,0.5,0.4,7
85.7399,38.2812,77.8301,74.0,snips,DOC,0.75,0.4,6
85.5716,71.7419,84.7072,81.1,stackoverflow,ADB,0.75,0.6,6
54.8111,76.5231,55.3678,69.9,banking,OpenMax,0.5,0.6,6
74.1434,73.6569,74.137,72.28,oos,DeepUnk,0.5,0.6,7
87.2657,50.7143,81.1738,77.57,snips,DOC,0.75,0.6,6
75.5007,73.6422,75.4762,72.6,oos,DeepUnk,0.5,0.8,7
87.3802,54.9828,81.9806,78.71,snips,DOC,0.75,0.8,6
74.8465,72.7972,74.8196,71.82,oos,DeepUnk,0.5,1.0,7
65.7326,79.1025,66.0754,74.71,banking,OpenMax,0.5,0.8,6
85.9942,72.5252,85.1524,81.65,stackoverflow,ADB,0.75,0.8,6
76.083,54.6173,75.893,67.89,oos,DeepUnk,0.75,0.2,7
79.3117,63.9768,79.176,72.79,oos,DeepUnk,0.75,0.4,7
87.1711,48.5075,80.7271,77.71,snips,DOC,0.75,1.0,6
70.2479,80.436,70.5091,76.98,banking,OpenMax,0.5,1.0,6
80.3785,66.9935,80.2601,74.68,oos,DeepUnk,0.75,0.6,7
52.8489,63.7872,53.3958,56.75,banking,DOC,0.25,0.2,7
0.8474,39.696999999999996,1.5058,25.03,banking,OpenMax,0.75,0.2,6
86.0117,72.0604,85.1398,81.52,stackoverflow,ADB,0.75,1.0,6
63.6627,76.8475,64.3219,70.03,banking,DOC,0.25,0.4,7
67.5243,42.8571,59.3019,46.29,snips,ADB,0.25,0.2,6
82.8501,70.2946,82.73899999999998,77.28,oos,DeepUnk,0.75,0.8,7
57.4458,66.8915,57.9181,60.55,banking,DOC,0.25,0.6,7
17.6929,42.1734,18.1078,33.28,banking,OpenMax,0.75,0.4,6
67.2414,36.767,57.0833,43.0,snips,ADB,0.25,0.4,6
67.2982,37.2828,57.2931,43.29,snips,ADB,0.25,0.6,6
62.6748,74.1867,63.2504,67.89,banking,DOC,0.25,0.8,7
82.0499,68.1598,81.927,76.04,oos,DeepUnk,0.75,1.0,7
38.8942,30.8231,37.549,35.17,stackoverflow,DeepUnk,0.25,0.2,7
60.6069,70.5624,61.1047,64.42,banking,DOC,0.25,1.0,7
67.3401,39.9381,58.2061,44.57,snips,ADB,0.25,0.8,6
40.1007,24.6975,37.5335,32.83,stackoverflow,DeepUnk,0.25,0.4,7
68.5252,48.8304,61.9603,50.0,snips,ADB,0.25,1.0,6
71.6006,69.4791,71.5462,69.42,banking,DOC,0.5,0.2,7
44.3711,46.2521,44.4029,47.82,banking,OpenMax,0.75,0.6,6
41.4966,27.2573,39.1234,33.98,stackoverflow,DeepUnk,0.25,0.6,7
84.9113,71.9682,82.3227,79.14,snips,ADB,0.5,0.2,6
69.8569,49.6792,69.3395,60.06,banking,DOC,0.5,0.4,7
41.7868,28.8372,39.6286,34.77,stackoverflow,DeepUnk,0.25,0.8,7
87.45700000000002,79.3233,85.8303,83.86,snips,ADB,0.5,0.4,6
70.6461,46.403,70.0245,59.64,banking,DOC,0.5,0.6,7
40.2444,24.656,37.6463,32.78,stackoverflow,DeepUnk,0.25,1.0,7
48.8745,46.9926,48.8426,50.84,banking,OpenMax,0.75,0.8,6
60.0318,14.2985,55.8743,46.52,stackoverflow,DeepUnk,0.5,0.2,7
86.7358,76.2089,84.6304,82.14,snips,ADB,0.5,0.6,6
73.78,54.7331,73.2916,64.42,banking,DOC,0.5,0.8,7
60.5839,13.3574,56.2906,46.72,stackoverflow,DeepUnk,0.5,0.4,7
61.3562,12.7608,56.9385,47.1,stackoverflow,DeepUnk,0.5,0.6,7
86.7372,76.5625,84.7023,82.29,snips,ADB,0.5,0.8,6
70.7961,44.5525,70.1232,59.42,banking,DOC,0.5,1.0,7
56.2734,48.9023,56.1484,55.78,banking,OpenMax,0.75,1.0,6
24.6406,90.4039,26.3268,83.04,oos,OpenMax,0.25,0.2,6
74.5282,57.1049,74.2329,70.16,banking,DOC,0.75,0.2,7
61.3852,15.6074,57.2235,47.85,stackoverflow,DeepUnk,0.5,0.8,7
63.2959,93.7034,64.0756,89.33,oos,OpenMax,0.25,0.4,6
85.5807,72.8713,83.0388,80.14,snips,ADB,0.5,1.0,6
74.4719,94.9471,74.997,91.61,oos,OpenMax,0.25,0.6,6
83.0188,59.9857,82.6284,77.21,banking,DOC,0.75,0.4,7
62.127,16.1622,57.9484,48.22,stackoverflow,DeepUnk,0.5,1.0,7
86.0585,61.6622,81.9925,78.43,snips,ADB,0.75,0.2,6
78.5386,95.3299,78.9691,92.35,oos,OpenMax,0.25,0.8,6
75.9584,14.175,72.097,65.98,stackoverflow,DeepUnk,0.75,0.2,7
83.8934,58.6939,83.4663,77.95,banking,DOC,0.75,0.6,7
88.152,69.0537,84.969,82.14,snips,ADB,0.75,0.4,6
80.9419,95.4949,81.315,92.68,oos,OpenMax,0.25,1.0,6
77.3063,14.0011,73.3497,67.4,stackoverflow,DeepUnk,0.75,0.4,7
12.7483,76.8476,13.5917,63.56,oos,OpenMax,0.5,0.2,6
85.4855,64.1481,85.1239,80.16,banking,DOC,0.75,0.8,7
88.4201,71.0997,85.5333,83.0,snips,ADB,0.75,0.6,6
37.9797,80.5865,38.5403,70.91,oos,OpenMax,0.5,0.4,6
64.4527,85.7251,64.7326,80.0,oos,OpenMax,0.5,0.6,6
88.9958,73.3167,86.3826,84.14,snips,ADB,0.75,0.8,6
84.2037,54.0357,83.6924,77.56,banking,DOC,0.75,1.0,7
77.6477,13.9821,73.6686,67.52,stackoverflow,DeepUnk,0.75,0.6,7
63.6673,86.8615,64.262,79.7,oos,DOC,0.25,0.2,7
86.65700000000002,65.3846,83.1116,80.0,snips,ADB,0.75,1.0,6
59.1705,78.7187,59.6718,70.4,oos,DOC,0.25,0.4,7
65.8975,84.2837,66.8168,77.79,banking,ADB,0.25,0.2,7
73.0706,87.9855,73.2669,83.7,oos,OpenMax,0.5,0.8,6
69.4068,86.8976,69.8553,80.63,oos,DOC,0.25,0.6,7
65.7115,82.5171,66.5518,76.14,banking,ADB,0.25,0.4,7
77.14699999999998,12.1816,73.0867,66.63,stackoverflow,DeepUnk,0.75,0.8,7
70.7984,87.87700000000002,71.2363,82.04,oos,DOC,0.25,0.8,7
66.8033,83.4715,67.6367,77.24,banking,ADB,0.25,0.6,7
66.3739,83.6218,66.8162,76.67,oos,DOC,0.25,1.0,7
78.0137,12.41,73.9135,67.37,stackoverflow,DeepUnk,0.75,1.0,7
66.7515,45.4121,59.6384,49.71,snips,DeepUnk,0.25,0.2,7
67.248,83.5493,68.0631,77.4,banking,ADB,0.25,0.8,7
76.3362,88.8566,76.5009,85.11,oos,OpenMax,0.5,1.0,6
68.8354,56.4399,64.7036,57.0,snips,DeepUnk,0.25,0.4,7
68.1092,55.4113,63.8765,55.86,snips,DeepUnk,0.25,0.6,7
65.157,45.7232,58.6791,50.0,snips,DeepUnk,0.25,0.8,7
72.5921,79.6421,72.6849,75.37,oos,DOC,0.5,0.2,7
64.03,47.3846,58.4816,51.14,snips,DeepUnk,0.25,1.0,7
80.5001,55.7789,75.5559,72.14,snips,DeepUnk,0.5,0.2,7
84.8917,70.2222,81.9578,79.43,snips,DeepUnk,0.5,0.4,7
68.8789,84.6359,69.6667,78.83,banking,ADB,0.25,1.0,7
77.1311,80.2451,77.1721,77.46,oos,DOC,0.5,0.4,7
14.5489,60.4862,14.9555,46.39,oos,OpenMax,0.75,0.2,6
82.2492,60.2941,77.8581,74.71,snips,DeepUnk,0.5,0.6,7
79.9563,48.0663,73.5783,70.71,snips,DeepUnk,0.5,0.8,7
74.8468,74.9475,74.8494,74.09,banking,ADB,0.5,0.2,7
77.6121,43.6975,70.8292,68.0,snips,DeepUnk,0.5,1.0,7
76.8024,77.009,76.8052,75.02,oos,DOC,0.5,0.6,7
83.5905,41.6327,76.5975,75.43,snips,DeepUnk,0.75,0.2,7
84.5871,58.3051,80.2067,78.71,snips,DeepUnk,0.75,0.4,7
83.2472,47.2441,77.2467,76.0,snips,DeepUnk,0.75,0.6,7
78.6067,76.523,78.5532,76.69,banking,ADB,0.5,0.4,7
84.0392,43.2,77.2327,76.0,snips,DeepUnk,0.75,0.8,7
78.2805,78.3137,78.2809,76.49,oos,DOC,0.5,0.8,7
48.9367,68.1617,49.1068,62.02,oos,OpenMax,0.75,0.4,6
78.8159,75.9521,78.7425,76.43,banking,ADB,0.5,0.6,7
86.1512,56.3177,81.179,79.86,snips,DeepUnk,0.75,1.0,7
43.5927,33.8266,43.1044,37.08,banking,DeepUnk,0.25,0.2,8
48.2565,42.9427,47.9908,42.76,banking,DeepUnk,0.25,0.4,8
79.0752,78.9518,79.0735,77.18,oos,DOC,0.5,1.0,7
52.618,51.8542,52.5798,48.93,banking,DeepUnk,0.25,0.6,8
54.6907,56.8741,54.7999,52.89,banking,DeepUnk,0.25,0.8,8
80.0632,76.7391,79.97800000000002,77.47,banking,ADB,0.5,0.8,7
53.8273,53.1338,53.7926,50.26,banking,DeepUnk,0.25,1.0,8
59.3842,71.4667,59.4911,67.95,oos,OpenMax,0.75,0.6,6
64.7055,31.8648,63.8634,52.47,banking,DeepUnk,0.5,0.2,8
77.5661,77.9243,77.5693,77.53,oos,DOC,0.75,0.2,7
70.6764,43.8863,69.9894,59.25,banking,DeepUnk,0.5,0.4,8
72.8155,51.5548,72.2704,63.44,banking,DeepUnk,0.5,0.6,8
79.3043,76.3636,79.2289,76.95,banking,ADB,0.5,1.0,7
73.5504,51.2284,72.97800000000002,63.64,banking,DeepUnk,0.5,0.8,8
81.2918,75.0999,81.237,78.18,oos,DOC,0.75,0.4,7
72.8841,48.9282,72.2698,62.56,banking,DeepUnk,0.5,1.0,8
78.6677,65.2366,78.4401,75.06,banking,ADB,0.75,0.2,7
74.3407,20.8925,73.4348,65.03,banking,DeepUnk,0.75,0.2,8
68.7946,74.921,68.8488,73.39,oos,OpenMax,0.75,0.8,6
80.0595,30.2144,79.2147,70.65,banking,DeepUnk,0.75,0.4,8
83.2377,76.0604,83.1742,79.79,oos,DOC,0.75,0.6,7
83.6709,45.0607,83.0165,75.36,banking,DeepUnk,0.75,0.6,8
84.4898,69.8187,84.2412,80.52,banking,ADB,0.75,0.4,7
83.3605,42.2535,82.6637,74.61,banking,DeepUnk,0.75,0.8,8
83.6397,74.1238,83.5555,79.21,oos,DOC,0.75,0.8,7
83.3441,41.5398,82.6356,74.58,banking,DeepUnk,0.75,1.0,8
43.2723,49.0302,43.4199,44.09,oos,DeepUnk,0.25,0.2,8
60.8521,80.4916,61.3557,72.93,oos,DeepUnk,0.25,0.4,8
56.6139,74.8521,57.0815,66.67,oos,DeepUnk,0.25,0.6,8
57.0126,75.1874,57.4786,67.0,oos,DeepUnk,0.25,0.8,8
85.8143,70.5959,85.5564,81.69,banking,ADB,0.75,0.6,7
60.7789,79.6551,61.2629,72.0,oos,DeepUnk,0.25,1.0,8
65.0238,55.0602,64.8927,58.93,oos,DeepUnk,0.5,0.2,8
71.2698,70.1437,71.255,69.37,oos,DeepUnk,0.5,0.4,8
85.8386,77.7269,85.7668,81.98,oos,DOC,0.75,1.0,7
70.7631,68.4125,70.7322,68.02,oos,DeepUnk,0.5,0.6,8
80.7912,80.7776,80.7911,81.18,oos,OpenMax,0.75,1.0,6
71.359,69.2639,71.3314,68.86,oos,DeepUnk,0.5,0.8,8
42.3887,33.0761,40.8366,37.05,stackoverflow,DOC,0.25,0.2,7
70.6982,87.5045,73.4992,82.25,stackoverflow,OpenMax,0.25,0.2,6
75.6603,76.0339,75.6652,74.44,oos,DeepUnk,0.5,1.0,8
43.8995,38.7737,43.0452,40.53,stackoverflow,DOC,0.25,0.4,7
74.0239,89.1217,76.5402,84.5,stackoverflow,OpenMax,0.25,0.4,6
74.1175,51.3569,73.9161,66.32,oos,DeepUnk,0.75,0.2,8
86.3069,70.249,86.0347,82.01,banking,ADB,0.75,0.8,7
80.1928,67.9093,80.0841,75.07,oos,DeepUnk,0.75,0.4,8
44.8811,40.4975,44.1505,41.65,stackoverflow,DOC,0.25,0.6,7
72.3298,87.9799,74.9381,83.07,stackoverflow,OpenMax,0.25,0.6,6
81.6598,69.0864,81.5485,76.35,oos,DeepUnk,0.75,0.6,8
59.983,75.1458,62.5101,68.92,stackoverflow,OpenMax,0.25,0.8,6
42.1129,31.2326,40.2995,36.52,stackoverflow,DOC,0.25,0.8,7
81.5082,66.8713,81.3786,75.42,oos,DeepUnk,0.75,0.8,8
65.32600000000001,81.4123,68.0071,75.5,stackoverflow,OpenMax,0.25,1.0,6
41.2741,26.122,38.7488,33.62,stackoverflow,DOC,0.25,1.0,7
79.7309,79.0854,79.6722,78.78,stackoverflow,OpenMax,0.5,0.2,6
65.5408,38.5316,63.0854,55.5,stackoverflow,DOC,0.5,0.2,7
86.8556,70.1248,86.572,82.37,banking,ADB,0.75,1.0,7
82.9212,82.7456,82.9052,82.53,stackoverflow,OpenMax,0.5,0.4,6
83.8992,72.4214,83.7976,78.88,oos,DeepUnk,0.75,1.0,8
39.0956,18.0032,35.5802,29.45,stackoverflow,DeepUnk,0.25,0.2,8
68.5596,89.0342,69.0846,82.95,oos,ADB,0.25,0.2,7
41.0962,26.6362,38.6862,33.77,stackoverflow,DeepUnk,0.25,0.4,8
68.3379,49.063,66.5856,60.55,stackoverflow,DOC,0.5,0.4,7
41.5977,23.9072,38.6493,32.57,stackoverflow,DeepUnk,0.25,0.6,8
73.3937,90.6471,73.8361,85.61,oos,ADB,0.25,0.4,7
82.2217,81.4007,82.1471,81.52,stackoverflow,OpenMax,0.5,0.6,6
41.6637,24.4906,38.8015,33.07,stackoverflow,DeepUnk,0.25,0.8,8
65.7292,28.3151,62.3279,52.62,stackoverflow,DOC,0.5,0.6,7
74.2774,90.8054,74.7012,85.91,oos,ADB,0.25,0.6,7
41.7916,22.0399,38.4997,31.9,stackoverflow,DeepUnk,0.25,1.0,8
79.3357,75.5995,78.9961,77.08,stackoverflow,OpenMax,0.5,0.8,6
62.3166,29.8475,59.3648,51.3,stackoverflow,DeepUnk,0.5,0.2,8
65.8066,29.5018,62.5061,53.42,stackoverflow,DOC,0.5,0.8,7
75.4066,91.3875,75.8163,86.77,oos,ADB,0.25,0.8,7
62.7643,23.4827,59.1933,49.97,stackoverflow,DeepUnk,0.5,0.4,8
75.9318,91.3987,76.3284,86.86,oos,ADB,0.25,1.0,7
64.4885,27.6206,61.1368,52.02,stackoverflow,DeepUnk,0.5,0.6,8
78.6133,73.8128,78.1769,75.97,stackoverflow,OpenMax,0.5,1.0,6
68.0073,39.3358,65.4008,57.35,stackoverflow,DOC,0.5,1.0,7
84.5127,69.4848,83.5735,79.7,stackoverflow,OpenMax,0.75,0.2,6
64.6125,27.5479,61.243,52.18,stackoverflow,DeepUnk,0.5,0.8,8
80.3114,85.5013,80.3797,82.65,oos,ADB,0.5,0.2,7
84.2695,64.5181,83.0351,78.68,stackoverflow,OpenMax,0.75,0.4,6
78.5984,32.2348,75.7007,70.3,stackoverflow,DOC,0.75,0.2,7
62.8444,25.5011,59.4496,51.02,stackoverflow,DeepUnk,0.5,1.0,8
81.8071,85.5284,81.85600000000002,83.02,oos,ADB,0.5,0.4,7
75.8461,33.7079,73.2124,68.48,stackoverflow,DeepUnk,0.75,0.2,8
83.7606,61.7427,82.3844,77.98,stackoverflow,OpenMax,0.75,0.6,6
80.5637,38.5286,77.9365,72.48,stackoverflow,DOC,0.75,0.4,7
76.9267,30.3746,74.0172,68.63,stackoverflow,DeepUnk,0.75,0.4,8
83.2915,57.3843,81.6723,76.93,stackoverflow,OpenMax,0.75,0.8,6
83.1035,86.3461,83.1461,84.09,oos,ADB,0.5,0.6,7
78.8511,16.9611,74.9829,68.8,stackoverflow,DOC,0.75,0.6,7
78.0374,27.7517,74.8945,69.17,stackoverflow,DeepUnk,0.75,0.6,8
83.8939,86.84899999999998,83.9328,84.7,oos,ADB,0.5,0.8,7
84.3139,55.8088,82.5323,76.9,stackoverflow,OpenMax,0.75,1.0,6
64.3822,19.6147,49.4597,34.43,snips,OpenMax,0.25,0.2,6
77.9895,26.8873,74.7956,68.7,stackoverflow,DeepUnk,0.75,0.8,8
81.1118,30.8179,77.9684,71.98,stackoverflow,DOC,0.75,0.8,7
64.9712,9.9815,46.6413,30.43,snips,OpenMax,0.25,0.4,6
83.2825,86.2305,83.3213,83.98,oos,ADB,0.5,1.0,7
65.2639,9.6475,46.7251,30.43,snips,OpenMax,0.25,0.6,6
78.4464,29.0372,75.3583,69.38,stackoverflow,DeepUnk,0.75,1.0,8
86.5618,91.9158,88.3464,89.57,snips,DeepUnk,0.25,0.2,8
85.6815,90.9707,87.4446,88.57,snips,DeepUnk,0.25,0.4,8
82.90100000000002,79.7082,82.8728,81.23,oos,ADB,0.75,0.2,7
85.5116,90.8475,87.2902,88.43,snips,DeepUnk,0.25,0.6,8
85.4267,90.8475,87.2336,88.43,snips,DeepUnk,0.25,0.8,8
65.3076,10.3512,46.9888,30.71,snips,OpenMax,0.25,0.8,6
83.9035,89.3226,85.7098,86.71,snips,DeepUnk,0.25,1.0,8
82.1684,40.41,79.5585,74.3,stackoverflow,DOC,0.75,1.0,7
83.6525,62.6566,79.4533,76.29,snips,DeepUnk,0.5,0.2,8
60.0912,7.1006,42.4277,32.57,snips,DOC,0.25,0.2,7
57.8874,7.8431,41.206,32.57,snips,DOC,0.25,0.4,7
80.4902,51.8519,74.7625,71.71,snips,DeepUnk,0.5,0.4,8
70.1839,56.2682,65.5453,57.14,snips,DOC,0.25,0.6,7
81.6546,54.4987,76.2234,73.0,snips,DeepUnk,0.5,0.6,8
86.7248,83.0594,86.6923,84.88,oos,ADB,0.75,0.4,7
58.7449,7.4656,41.6518,32.57,snips,DOC,0.25,0.8,7
65.113,7.1429,45.7896,29.43,snips,OpenMax,0.25,1.0,6
61.1413,7.8585,43.3804,32.86,snips,DOC,0.25,1.0,7
84.1003,62.6566,79.8116,76.43,snips,DOC,0.5,0.2,7
85.361,71.9192,82.6727,79.57,snips,OpenMax,0.5,0.2,6
82.0998,52.4675,76.1734,72.43,snips,DeepUnk,0.5,0.8,8
87.6186,74.1093,84.9167,82.14,snips,DOC,0.5,0.4,7
84.8285,65.7837,81.0195,77.29,snips,OpenMax,0.5,0.4,6
86.0947,70.9046,83.0567,80.43,snips,DOC,0.5,0.6,7
87.5621,83.561,87.5267,85.56,oos,ADB,0.75,0.6,7
88.9159,76.2557,86.3839,83.86,snips,DOC,0.5,0.8,7
80.8701,50.7937,74.8548,71.86,snips,DeepUnk,0.5,1.0,8
83.4194,57.0755,78.1506,73.57,snips,OpenMax,0.5,0.6,6
87.1345,55.51600000000001,81.8647,79.71,snips,DeepUnk,0.75,0.2,8
86.9763,66.0099,82.78299999999999,78.86,snips,DOC,0.5,1.0,7
88.8825,73.4982,86.3184,85.29,snips,DOC,0.75,0.2,7
79.539,17.4194,67.1151,61.71,snips,OpenMax,0.5,0.8,6
88.1231,57.4545,83.0116,80.71,snips,DeepUnk,0.75,0.4,8
92.7887,89.881,92.3041,92.0,snips,DOC,0.75,0.4,7
87.3226,50.7463,81.2265,78.86,snips,DeepUnk,0.75,0.6,8
